id,year,name,date,position,game_id,posteam,ATT,COMP,FUM,HIT,INT,LONG,LST,PAT_Attempt,PAT_Made,PAT_percent,RATT,REC,RECTD,RECYDS,RTD,RYDS,SACK,TD,TGTS,YDS,attempt,long,longest,med,percent,short
00-0030400,2013,M.Brown,20130905,WR,2013090500,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,8.0,526.0,0.0,-2.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030400,2014,M.Brown,20140907,RB,2014090701,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,255.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030400,2015,M.Brown,20150913,WR,2015091309,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,112.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030404,2014,C.Thompson,20141214,RB,2014121409,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,27.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030404,2015,C.Thompson,20150913,RB,2015091303,WAS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,2.0,240.0,0.0,216.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030404,2016,C.Thompson,20160912,RB,2016091200,WAS,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,49.0,2.0,351.0,3.0,356.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030404,2017,C.Thompson,20170910,WR,2017091008,WAS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,39.0,5.0,510.0,2.0,294.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030404,2018,C.Thompson,20180909,RB,2018090909,WAS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,1.0,264.0,0.0,178.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030405,2015,J.Locke,20151025,WR,2015102506,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030414,2013,S.Ware,20130915,RB,2013091513,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030414,2015,S.Ware,20151025,RB,2015102504,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,6.0,0.0,5.0,6.0,403.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030414,2016,S.Ware,20160911,RB,2016091104,KC,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,214.0,33.0,2.0,447.0,3.0,922.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030414,2018,S.Ware,20180909,RB,2018090908,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,20.0,0.0,224.0,2.0,246.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030419,2013,M.McGloin,20131103,QB,2013110306,OAK,210.0,118.0,3.0,16.0,7.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,31.0,6.0,9.0,0.0,1547.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030419,2014,M.McGloin,20140928,QB,2014092806,OAK,18.0,12.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030419,2015,M.McGloin,20150913,QB,2015091310,OAK,31.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030419,2016,M.McGloin,20161127,RB,2016112710,OAK,15.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030422,2013,D.Sims,20130922,WR,2013092203,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,32.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030422,2014,D.Sims,20140907,WR,2014090705,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,284.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030422,2015,D.Sims,20150913,RB,2015091303,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,127.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030422,2016,D.Sims,20160918,WR,2016091804,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,256.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030422,2017,D.Sims,20170910,WR,2017091001,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,180.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030422,2018,D.Sims,20180909,WR,2018090912,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030431,2013,R.Woods,20130908,WR,2013090800,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,4.0,589.0,0.0,16.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030431,2014,R.Woods,20140907,WR,2014090702,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,701.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030431,2015,R.Woods,20150913,WR,2015091304,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,4.0,552.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030431,2016,R.Woods,20160911,WR,2016091101,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,635.0,0.0,6.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030431,2017,R.Woods,20170910,WR,2017091009,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,5.0,781.0,0.0,12.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030431,2018,R.Woods,20180910,WR,2018091001,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,86.0,6.0,1219.0,1.0,157.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030432,2013,C.Michael,20130922,RB,2013092212,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030432,2014,C.Michael,20141019,RB,2014101907,SEA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,12.0,0.0,175.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030432,2015,C.Michael,20151004,WR,2015100412,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,0.0,16.0,0.0,243.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030432,2016,C.Michael,20160911,RB,2016091109,SEA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,22.0,1.0,107.0,7.0,583.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030432,2018,C.Michael,20180909,RB,2018090902,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030433,2013,M.Gillislee,20131201,RB,2013120105,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030433,2015,M.Gillislee,20151206,RB,2015120601,BUF,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,6.0,0.0,29.0,3.0,267.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030433,2016,M.Gillislee,20160911,RB,2016091101,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,9.0,1.0,50.0,8.0,576.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030433,2017,M.Gillislee,20170907,RB,2017090700,NE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,1.0,0.0,15.0,5.0,383.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030433,2018,M.Gillislee,20180909,RB,2018090906,NO,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,9.0,1.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030441,2013,K.Long,20131201,RB,2013120104,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030443,2013,L.Toilolo,20130915,WR,2013091500,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,55.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030443,2014,L.Toilolo,20140907,WR,2014090700,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,238.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030443,2015,L.Toilolo,20150914,WR,2015091400,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030443,2016,L.Toilolo,20160918,WR,2016091811,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,264.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030443,2017,L.Toilolo,20170910,RB,2017091001,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,122.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030443,2018,L.Toilolo,20180910,WR,2018091000,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,263.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030450,2013,Q.Patton,20130922,RB,2013092211,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,34.0,0.0,26.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030450,2014,Q.Patton,20141207,RB,2014120711,SF,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,44.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030450,2015,Q.Patton,20150914,RB,2015091401,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,394.0,0.0,5.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030450,2016,Q.Patton,20160912,WR,2016091201,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,408.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030456,2013,G.Bernard,20130908,RB,2013090802,CIN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,170.0,56.0,3.0,514.0,5.0,695.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030456,2014,G.Bernard,20140907,RB,2014090701,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,43.0,2.0,349.0,5.0,680.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030456,2015,G.Bernard,20150913,RB,2015091310,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,49.0,0.0,472.0,2.0,730.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030456,2016,G.Bernard,20160911,RB,2016091106,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,39.0,1.0,336.0,2.0,337.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030456,2017,G.Bernard,20170910,RB,2017091002,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,43.0,2.0,381.0,2.0,458.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030456,2018,G.Bernard,20180909,WR,2018090902,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,35.0,0.0,218.0,3.0,211.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030460,2013,M.Wheaton,20130922,RB,2013092213,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030460,2014,M.Wheaton,20140907,WR,2014090708,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0,2.0,654.0,0.0,19.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030460,2015,M.Wheaton,20150910,WR,2015091000,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,751.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030460,2016,M.Wheaton,20160925,WR,2016092510,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,53.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030460,2017,M.Wheaton,20170924,RB,2017092403,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030465,2013,K.Barner,20131006,WR,2013100608,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,7.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030465,2015,K.Barner,20151122,RB,2015112204,PHI,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,9.0,0.0,22.0,0.0,124.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030465,2016,K.Barner,20160911,RB,2016091107,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,42.0,2.0,129.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030465,2017,K.Barner,20171008,RB,2017100806,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,56.0,1.0,57.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030465,2018,K.Barner,20180930,RB,2018093006,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,3.0,0.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030466,2014,J.Brown,20140907,WR,2014090708,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,94.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030470,2013,V.McDonald,20130908,WR,2013090811,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,119.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030470,2014,V.McDonald,20140914,WR,2014091413,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030470,2015,V.McDonald,20150914,WR,2015091401,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,326.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030470,2016,V.McDonald,20160912,WR,2016091201,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,391.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030470,2017,V.McDonald,20170910,RB,2017091003,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,188.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030470,2018,V.McDonald,20180916,WR,2018091605,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,610.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030472,2013,J.Reed,20130909,WR,2013090900,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3.0,499.0,0.0,18.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030472,2014,J.Reed,20140907,WR,2014090703,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,465.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030472,2015,J.Reed,20150913,WR,2015091303,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,11.0,952.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030472,2016,J.Reed,20160912,WR,2016091200,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,7.0,686.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030472,2017,J.Reed,20170910,WR,2017091008,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,211.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030472,2018,J.Reed,20180909,WR,2018090909,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,562.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030474,2013,J.Boyce,20130908,RB,2013090800,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,121.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030485,2013,E.Lacy,20130908,RB,2013090811,GB,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,284.0,35.0,0.0,257.0,11.0,1178.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030485,2014,E.Lacy,20140904,RB,2014090400,GB,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,246.0,42.0,4.0,427.0,10.0,1139.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030485,2015,E.Lacy,20150913,RB,2015091300,GB,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,187.0,20.0,2.0,188.0,3.0,758.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030485,2016,E.Lacy,20160911,RB,2016091103,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4.0,0.0,28.0,0.0,360.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030485,2017,E.Lacy,20170910,RB,2017091010,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,6.0,0.0,47.0,0.0,179.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030486,2014,B.Schwenke,20141123,WR,2014112307,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030496,2013,L.Bell,20130929,RB,2013092906,PIT,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242.0,43.0,0.0,386.0,8.0,777.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030496,2014,L.Bell,20140907,RB,2014090708,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,83.0,3.0,854.0,8.0,1361.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030496,2015,L.Bell,20150927,RB,2015092705,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,24.0,0.0,136.0,3.0,556.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030496,2016,L.Bell,20161002,RB,2016100212,PIT,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,261.0,75.0,2.0,618.0,7.0,1268.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030496,2017,L.Bell,20170910,RB,2017091003,PIT,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,322.0,86.0,2.0,663.0,9.0,1291.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030506,2014,T.Kelce,20140907,WR,2014090704,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,5.0,862.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030506,2015,T.Kelce,20150913,WR,2015091306,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,5.0,877.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030506,2016,T.Kelce,20160911,WR,2016091104,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,4.0,1125.0,0.0,-5.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030506,2017,T.Kelce,20170907,WR,2017090700,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,8.0,1038.0,0.0,7.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030506,2018,T.Kelce,20180909,WR,2018090908,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,10.0,1336.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030512,2013,N.Kasa,20131103,RB,2013110306,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030513,2014,L.Murray,20140914,RB,2014091412,OAK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,17.0,0.0,143.0,2.0,424.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030513,2015,L.Murray,20150913,RB,2015091310,OAK,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,267.0,41.0,0.0,232.0,6.0,1066.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030513,2016,L.Murray,20160911,RB,2016091105,OAK,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.0,33.0,0.0,264.0,12.0,788.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030513,2017,L.Murray,20170911,RB,2017091100,MIN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,15.0,0.0,102.0,8.0,842.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030513,2018,L.Murray,20180909,RB,2018090904,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,22.0,0.0,143.0,6.0,578.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
